Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount_NGN,Channel,Device_Type,Location,International_Transaction,Transaction_Status,Risk_Review_Flag
FT-T007684,FT-C00304,2/27/2026,3:03:00 PM,Card Purchase,72605,Mobile App,Web Browser,Lagos,No,Failed,No
FT-T007685,FT-C01312,2/27/2026,3:14:00 PM,Deposit,6067,ATM,iOS,Benin City,No,Successful,No
FT-T007686,FT-C00664,2/27/2026,3:24:00 PM,Card Purchase,106208,ATM,POS Terminal,Kano,No,Failed,Yes
FT-T007687,FT-C00899,2/27/2026,3:35:00 PM,Deposit,11044,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T007688,FT-C01142,2/27/2026,3:46:00 PM,Transfer,532,Web,Android,Abuja,No,Successful,No
FT-T007689,FT-C01448,2/27/2026,3:57:00 PM,Cash Withdrawal,26301,ATM,ATM Terminal,Kaduna,No,Successful,No
FT-T007690,FT-C00791,2/27/2026,4:08:00 PM,Transfer,5542,Mobile App,Android,Benin City,No,Successful,No
FT-T007691,FT-C00647,2/27/2026,4:18:00 PM,Bill Payment,88047,Mobile App,ATM Terminal,Kano,No,Failed,Yes
FT-T007692,FT-C00209,2/27/2026,4:29:00 PM,Transfer,6941,Mobile App,Android,Ibadan,No,Successful,No
FT-T007693,FT-C01151,2/27/2026,4:40:00 PM,Card Purchase,2243,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007694,FT-C01317,2/27/2026,4:51:00 PM,Card Purchase,11237,ATM,Android,Ibadan,No,Successful,No
FT-T007695,FT-C00519,2/27/2026,5:02:00 PM,Deposit,119289,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007696,FT-C01246,2/27/2026,5:12:00 PM,Transfer,358339,POS,Android,Abuja,No,Successful,No
FT-T007697,FT-C00077,2/27/2026,5:23:00 PM,Cash Withdrawal,1469,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007698,FT-C00338,2/27/2026,5:34:00 PM,Airtime/Data,1356,ATM,Web Browser,Kaduna,No,Successful,No
FT-T007699,FT-C00863,2/27/2026,5:45:00 PM,Transfer,45670,POS,iOS,Lagos,No,Successful,No
FT-T007700,FT-C00913,2/27/2026,5:56:00 PM,Airtime/Data,103,Mobile App,ATM Terminal,Lagos,No,Reversed,Yes
FT-T007701,FT-C01299,2/27/2026,6:06:00 PM,Transfer,13922,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007702,FT-C00807,2/27/2026,6:17:00 PM,Deposit,197089,Mobile App,iOS,Lagos,No,Successful,No
FT-T007703,FT-C01141,2/27/2026,6:28:00 PM,Airtime/Data,137,Mobile App,Android,Ibadan,No,Successful,No
FT-T007704,FT-C01316,2/27/2026,6:39:00 PM,Airtime/Data,830,ATM,iOS,Kano,No,Successful,No
FT-T007705,FT-C01295,2/27/2026,6:50:00 PM,Card Purchase,3899,Mobile App,Android,Kano,No,Successful,No
FT-T007706,FT-C01471,2/27/2026,7:00:00 PM,Deposit,109119,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007707,FT-C01181,2/27/2026,7:11:00 PM,Transfer,3738,USSD,Android,Ibadan,No,Failed,No
FT-T007708,FT-C00572,2/27/2026,7:22:00 PM,Card Purchase,1450,POS,iOS,Enugu,No,Successful,No
FT-T007709,FT-C01208,2/27/2026,7:33:00 PM,Card Purchase,628,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T007710,FT-C00424,2/27/2026,7:44:00 PM,Card Purchase,175317,Web,iOS,Ibadan,No,Successful,Yes
FT-T007711,FT-C00673,2/27/2026,7:54:00 PM,Bill Payment,6085,Mobile App,Android,Enugu,No,Successful,No
FT-T007712,FT-C01040,2/27/2026,8:05:00 PM,Transfer,694,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T007713,FT-C00926,2/27/2026,8:16:00 PM,Airtime/Data,161,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T007714,FT-C00098,2/27/2026,8:27:00 PM,Cash Withdrawal,2027,POS,iOS,Enugu,No,Successful,No
FT-T007715,FT-C00300,2/27/2026,8:38:00 PM,Deposit,4003,Web,iOS,Port Harcourt,No,Successful,No
FT-T007716,FT-C00747,2/27/2026,8:48:00 PM,Deposit,127815,POS,Android,Benin City,Yes,Successful,Yes
FT-T007717,FT-C01446,2/27/2026,8:59:00 PM,Bill Payment,9650,Mobile App,iOS,Benin City,No,Successful,Yes
FT-T007718,FT-C01331,2/27/2026,9:10:00 PM,Transfer,98494,POS,iOS,Lagos,No,Successful,No
FT-T007719,FT-C00274,2/27/2026,9:21:00 PM,Card Purchase,341,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007720,FT-C00261,2/27/2026,9:32:00 PM,Card Purchase,1636,ATM,Android,Port Harcourt,No,Successful,No
FT-T007721,FT-C01263,2/27/2026,9:42:00 PM,Transfer,7888,Mobile App,iOS,Enugu,No,Successful,No
FT-T007722,FT-C00936,2/27/2026,9:53:00 PM,Card Purchase,4666,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007723,FT-C00332,2/27/2026,10:04:00 PM,Cash Withdrawal,1344,POS,Android,Kano,No,Successful,No
FT-T007724,FT-C00115,2/27/2026,10:15:00 PM,Transfer,16223,Mobile App,Android,Kaduna,No,Successful,No
FT-T007725,FT-C00268,2/27/2026,10:26:00 PM,Card Purchase,1877,USSD,POS Terminal,Enugu,No,Successful,No
FT-T007726,FT-C00012,2/27/2026,10:36:00 PM,Card Purchase,1021,POS,iOS,Kano,No,Successful,No
FT-T007727,FT-C00073,2/27/2026,10:47:00 PM,Transfer,48056,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T007728,FT-C01016,2/27/2026,10:58:00 PM,Cash Withdrawal,1589,USSD,Web Browser,Abuja,No,Successful,No
FT-T007729,FT-C00874,2/27/2026,11:09:00 PM,Cash Withdrawal,119959,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T007730,FT-C00406,2/27/2026,11:20:00 PM,Airtime/Data,26829,Mobile App,iOS,Abuja,No,Successful,No
FT-T007731,FT-C00178,2/27/2026,11:30:00 PM,Transfer,4578,POS,iOS,Abuja,No,Successful,No
FT-T007732,FT-C00772,2/27/2026,11:41:00 PM,Card Purchase,165530,USSD,POS Terminal,Enugu,No,Successful,No
FT-T007733,FT-C00946,2/27/2026,11:52:00 PM,Card Purchase,3908,Mobile App,iOS,Lagos,No,Successful,No
FT-T007734,FT-C01283,2/28/2026,12:03:00 AM,Airtime/Data,39560,POS,ATM Terminal,Ibadan,No,Successful,No
FT-T007735,FT-C00400,2/28/2026,12:14:00 AM,Card Purchase,165508,Mobile App,iOS,Enugu,No,Successful,Yes
FT-T007736,FT-C00270,2/28/2026,12:24:00 AM,Card Purchase,59484,POS,Android,Port Harcourt,No,Successful,No
FT-T007737,FT-C00486,2/28/2026,12:35:00 AM,Transfer,1169,Mobile App,POS Terminal,Port Harcourt,No,Successful,No
FT-T007738,FT-C00059,2/28/2026,12:46:00 AM,Transfer,26637,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T007739,FT-C00642,2/28/2026,12:57:00 AM,Transfer,72651,Mobile App,ATM Terminal,Ibadan,No,Successful,Yes
FT-T007740,FT-C00887,2/28/2026,1:08:00 AM,Bill Payment,754,Web,Android,Kaduna,No,Successful,No
FT-T007741,FT-C00266,2/28/2026,1:18:00 AM,Bill Payment,56920,ATM,Web Browser,Enugu,No,Successful,No
FT-T007742,FT-C00075,2/28/2026,1:29:00 AM,Card Purchase,69753,Mobile App,iOS,Abuja,No,Successful,Yes
FT-T007743,FT-C01114,2/28/2026,1:40:00 AM,Card Purchase,117901,ATM,iOS,Enugu,No,Successful,Yes
FT-T007744,FT-C00505,2/28/2026,1:51:00 AM,Transfer,16532,Web,Android,Port Harcourt,No,Successful,No
FT-T007745,FT-C00357,2/28/2026,2:02:00 AM,Bill Payment,2787,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T007746,FT-C00154,2/28/2026,2:12:00 AM,Deposit,27580,Web,iOS,Ibadan,No,Successful,No
FT-T007747,FT-C01242,2/28/2026,2:23:00 AM,Deposit,118874,Mobile App,Web Browser,Kano,No,Successful,No
FT-T007748,FT-C00486,2/28/2026,2:34:00 AM,Transfer,8483,Web,Android,Ibadan,No,Successful,No
FT-T007749,FT-C01154,2/28/2026,2:45:00 AM,Bill Payment,3224,Web,iOS,Benin City,No,Successful,No
FT-T007750,FT-C00066,2/28/2026,2:56:00 AM,Airtime/Data,161,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007751,FT-C01168,2/28/2026,3:06:00 AM,Cash Withdrawal,11815,Web,ATM Terminal,Kano,No,Reversed,Yes
FT-T007752,FT-C00380,2/28/2026,3:17:00 AM,Card Purchase,3704,POS,Android,Kaduna,No,Successful,No
FT-T007753,FT-C01337,2/28/2026,3:28:00 AM,Cash Withdrawal,38952,Web,ATM Terminal,Lagos,No,Successful,No
FT-T007754,FT-C00407,2/28/2026,3:39:00 AM,Bill Payment,5111,ATM,ATM Terminal,Ibadan,No,Successful,No
FT-T007755,FT-C01431,2/28/2026,3:50:00 AM,Card Purchase,308,Web,Web Browser,Kaduna,No,Successful,No
FT-T007756,FT-C00277,2/28/2026,4:00:00 AM,Transfer,13486,POS,POS Terminal,Ibadan,No,Successful,No
FT-T007757,FT-C00615,2/28/2026,4:11:00 AM,Cash Withdrawal,71667,Web,iOS,Benin City,No,Successful,No
FT-T007758,FT-C01433,2/28/2026,4:22:00 AM,Deposit,489198,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007759,FT-C00314,2/28/2026,4:33:00 AM,Airtime/Data,332,POS,Android,Abuja,No,Successful,No
FT-T007760,FT-C00549,2/28/2026,4:44:00 AM,Transfer,8856,Mobile App,iOS,Abuja,No,Successful,No
FT-T007761,FT-C01273,2/28/2026,4:54:00 AM,Bill Payment,44566,Mobile App,Android,Enugu,No,Successful,No
FT-T007762,FT-C00461,2/28/2026,5:05:00 AM,Transfer,669,ATM,iOS,Kaduna,No,Successful,Yes
FT-T007763,FT-C00399,2/28/2026,5:16:00 AM,Airtime/Data,880,POS,Android,Ibadan,No,Successful,No
FT-T007764,FT-C00451,2/28/2026,5:27:00 AM,Transfer,27872,Mobile App,Android,Abuja,No,Successful,No
FT-T007765,FT-C00471,2/28/2026,5:38:00 AM,Card Purchase,2683,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007766,FT-C01458,2/28/2026,5:48:00 AM,Transfer,13955,Mobile App,POS Terminal,Enugu,No,Successful,No
FT-T007767,FT-C00956,2/28/2026,5:59:00 AM,Cash Withdrawal,178617,Mobile App,Android,Ibadan,No,Successful,No
FT-T007768,FT-C01470,2/28/2026,6:10:00 AM,Card Purchase,350,POS,ATM Terminal,Ibadan,No,Successful,No
FT-T007769,FT-C00707,2/28/2026,6:21:00 AM,Bill Payment,756,USSD,POS Terminal,Ibadan,No,Successful,No
FT-T007770,FT-C00103,2/28/2026,6:32:00 AM,Card Purchase,1058,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T007771,FT-C00328,2/28/2026,6:42:00 AM,Card Purchase,3519,Mobile App,Android,Abuja,No,Successful,No
FT-T007772,FT-C00601,2/28/2026,6:53:00 AM,Card Purchase,6096,POS,Android,Ibadan,No,Successful,No
FT-T007773,FT-C00246,2/28/2026,7:04:00 AM,Transfer,642,Mobile App,iOS,Unspecified,No,Successful,No
FT-T007774,FT-C01082,2/28/2026,7:15:00 AM,Transfer,202434,Mobile App,iOS,Kano,No,Successful,No
FT-T007775,FT-C00105,2/28/2026,7:26:00 AM,Cash Withdrawal,65925,Mobile App,Android,Ibadan,No,Successful,No
FT-T007776,FT-C00692,2/28/2026,7:36:00 AM,Card Purchase,1666,Mobile App,iOS,Abuja,No,Successful,No
FT-T007777,FT-C00972,2/28/2026,7:47:00 AM,Transfer,2868,Mobile App,Web Browser,Lagos,No,Successful,No
FT-T007778,FT-C01093,2/28/2026,7:58:00 AM,Card Purchase,353,Mobile App,Web Browser,Kaduna,No,Successful,No
FT-T007779,FT-C00993,2/28/2026,8:09:00 AM,Transfer,7553,ATM,Android,Lagos,No,Successful,No
FT-T007780,FT-C01326,2/28/2026,8:20:00 AM,Card Purchase,1528,ATM,iOS,Kaduna,No,Failed,Yes
FT-T007781,FT-C00153,2/28/2026,8:30:00 AM,Airtime/Data,4668,Web,Web Browser,Lagos,No,Successful,No
FT-T007782,FT-C01059,2/28/2026,8:41:00 AM,Card Purchase,9982,POS,Android,Benin City,No,Successful,No
FT-T007783,FT-C00957,2/28/2026,8:52:00 AM,Bill Payment,79682,POS,iOS,Enugu,Yes,Successful,No
FT-T007784,FT-C01039,2/28/2026,9:03:00 AM,Bill Payment,33795,Mobile App,Android,Kaduna,No,Successful,No
FT-T007785,FT-C01130,2/28/2026,9:14:00 AM,Card Purchase,503,Web,Web Browser,Kano,No,Successful,No
FT-T007786,FT-C00730,2/28/2026,9:24:00 AM,Cash Withdrawal,48847,POS,iOS,Lagos,No,Successful,No
FT-T007787,FT-C00074,2/28/2026,9:35:00 AM,Card Purchase,595,POS,Android,Port Harcourt,No,Successful,No
FT-T007788,FT-C00856,2/28/2026,9:46:00 AM,Transfer,4502,Mobile App,POS Terminal,Port Harcourt,No,Reversed,No
FT-T007789,FT-C00285,2/28/2026,9:57:00 AM,Bill Payment,9464,Web,ATM Terminal,Lagos,No,Successful,No
FT-T007790,FT-C01221,2/28/2026,10:08:00 AM,Bill Payment,6912,Web,Web Browser,Lagos,No,Successful,No
FT-T007791,FT-C00280,2/28/2026,10:19:00 AM,Airtime/Data,7435,ATM,iOS,Abuja,No,Successful,No
FT-T007792,FT-C00787,2/28/2026,10:29:00 AM,Cash Withdrawal,87579,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007793,FT-C00686,2/28/2026,10:40:00 AM,Card Purchase,60434,Mobile App,ATM Terminal,Kaduna,No,Successful,No
FT-T007794,FT-C00969,2/28/2026,10:51:00 AM,Bill Payment,681,ATM,Android,Enugu,No,Successful,No
FT-T007795,FT-C01177,2/28/2026,11:02:00 AM,Cash Withdrawal,34566,Mobile App,iOS,Abuja,No,Successful,No
FT-T007796,FT-C00291,2/28/2026,11:13:00 AM,Cash Withdrawal,201989,Mobile App,Android,Benin City,No,Successful,Yes
FT-T007797,FT-C00932,2/28/2026,11:23:00 AM,Deposit,140640,USSD,Android,Abuja,No,Successful,No
FT-T007798,FT-C01166,2/28/2026,11:34:00 AM,Airtime/Data,2530,Mobile App,iOS,Lagos,No,Successful,No
FT-T007799,FT-C00768,2/28/2026,11:45:00 AM,Transfer,445552,Mobile App,POS Terminal,Abuja,No,Successful,No
FT-T007800,FT-C00312,2/28/2026,11:56:00 AM,Card Purchase,397,POS,iOS,Benin City,No,Successful,No
FT-T007801,FT-C00646,2/28/2026,12:07:00 PM,Cash Withdrawal,1627,Mobile App,iOS,Lagos,No,Successful,No
FT-T007802,FT-C01056,2/28/2026,12:17:00 PM,Cash Withdrawal,69496,Mobile App,Android,Lagos,No,Successful,No
FT-T007803,FT-C00026,2/28/2026,12:28:00 PM,Cash Withdrawal,20810,ATM,Android,Ibadan,No,Successful,Yes
FT-T007804,FT-C00255,2/28/2026,12:39:00 PM,Card Purchase,665,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007805,FT-C01080,2/28/2026,12:50:00 PM,Card Purchase,3310,Mobile App,POS Terminal,Kano,Yes,Successful,No
FT-T007806,FT-C00293,2/28/2026,1:01:00 PM,Transfer,774,Mobile App,POS Terminal,Enugu,No,Successful,Yes
FT-T007807,FT-C00637,2/28/2026,1:11:00 PM,Cash Withdrawal,18295,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T007808,FT-C00230,2/28/2026,1:22:00 PM,Transfer,1015,POS,Android,Port Harcourt,No,Successful,No
FT-T007809,FT-C00053,2/28/2026,1:33:00 PM,Bill Payment,519,POS,iOS,Kano,No,Successful,Yes
FT-T007810,FT-C00954,2/28/2026,1:44:00 PM,Airtime/Data,742,Mobile App,iOS,Enugu,No,Failed,No
FT-T007811,FT-C00101,2/28/2026,1:55:00 PM,Transfer,2454,Mobile App,ATM Terminal,Ibadan,No,Pending,No
FT-T007812,FT-C01491,2/28/2026,2:05:00 PM,Transfer,5871,Mobile App,ATM Terminal,Ibadan,Yes,Successful,No
FT-T007813,FT-C00804,2/28/2026,2:16:00 PM,Transfer,5424,Mobile App,iOS,Port Harcourt,No,Successful,Yes
FT-T007814,FT-C00869,2/28/2026,2:27:00 PM,Card Purchase,16881,POS,Android,Ibadan,No,Successful,No
FT-T007815,FT-C00267,2/28/2026,2:38:00 PM,Transfer,51039,POS,Android,Ibadan,No,Pending,No
FT-T007816,FT-C00002,2/28/2026,2:49:00 PM,Card Purchase,678,Mobile App,iOS,Enugu,No,Reversed,No
FT-T007817,FT-C00022,2/28/2026,2:59:00 PM,Card Purchase,6834,Mobile App,Android,Lagos,No,Failed,No
FT-T007818,FT-C00578,2/28/2026,3:10:00 PM,Card Purchase,88576,Mobile App,POS Terminal,Enugu,No,Successful,Yes
FT-T007819,FT-C00212,2/28/2026,3:21:00 PM,Bill Payment,1098,POS,Android,Ibadan,No,Successful,No
FT-T007820,FT-C01260,2/28/2026,3:32:00 PM,Airtime/Data,40697,Web,POS Terminal,Abuja,No,Successful,No
FT-T007821,FT-C00529,2/28/2026,3:43:00 PM,Transfer,570,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007822,FT-C00388,2/28/2026,3:53:00 PM,Deposit,1922,USSD,iOS,Benin City,No,Successful,No
FT-T007823,FT-C00014,2/28/2026,4:04:00 PM,Transfer,1673,POS,iOS,Benin City,No,Successful,Yes
FT-T007824,FT-C00519,2/28/2026,4:15:00 PM,Transfer,12214,Web,Web Browser,Benin City,Yes,Successful,Yes
FT-T007825,FT-C01246,2/28/2026,4:26:00 PM,Cash Withdrawal,5216,Mobile App,Android,Enugu,No,Successful,Yes
FT-T007826,FT-C00616,2/28/2026,4:37:00 PM,Card Purchase,4354,Mobile App,POS Terminal,Benin City,No,Successful,Yes
FT-T007827,FT-C00962,2/28/2026,4:47:00 PM,Transfer,300854,Mobile App,ATM Terminal,Enugu,No,Successful,No
FT-T007828,FT-C00403,2/28/2026,4:58:00 PM,Transfer,5099,ATM,ATM Terminal,Kano,No,Successful,No
FT-T007829,FT-C00287,2/28/2026,5:09:00 PM,Airtime/Data,19455,Web,iOS,Port Harcourt,No,Successful,Yes
FT-T007830,FT-C00384,2/28/2026,5:20:00 PM,Transfer,820,Web,Web Browser,Kano,Yes,Successful,No
FT-T007831,FT-C01271,2/28/2026,5:31:00 PM,Bill Payment,36922,Mobile App,iOS,Lagos,No,Successful,No
FT-T007832,FT-C01115,2/28/2026,5:41:00 PM,Bill Payment,59359,POS,Android,Unspecified,No,Successful,No
FT-T007833,FT-C00826,2/28/2026,5:52:00 PM,Transfer,3475,Web,Android,Abuja,No,Successful,No
FT-T007834,FT-C00312,2/28/2026,6:03:00 PM,Card Purchase,9932,Mobile App,Android,Benin City,No,Successful,No
FT-T007835,FT-C01461,2/28/2026,6:14:00 PM,Transfer,1786,POS,Android,Lagos,No,Successful,No
FT-T007836,FT-C00726,2/28/2026,6:25:00 PM,Transfer,928,USSD,Android,Benin City,Yes,Successful,No
FT-T007837,FT-C00043,2/28/2026,6:35:00 PM,Transfer,94389,Web,iOS,Port Harcourt,No,Successful,Yes
FT-T007838,FT-C01098,2/28/2026,6:46:00 PM,Transfer,36278,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007839,FT-C00754,2/28/2026,6:57:00 PM,Transfer,83422,Mobile App,Android,Benin City,No,Successful,Yes
FT-T007840,FT-C00993,2/28/2026,7:08:00 PM,Transfer,9952,Mobile App,POS Terminal,Enugu,No,Failed,No
FT-T007841,FT-C00876,2/28/2026,7:19:00 PM,Card Purchase,1481,POS,ATM Terminal,Benin City,No,Successful,No
FT-T007842,FT-C01340,2/28/2026,7:29:00 PM,Card Purchase,4602,ATM,Android,Port Harcourt,No,Successful,No
FT-T007843,FT-C00734,2/28/2026,7:40:00 PM,Airtime/Data,150,ATM,iOS,Kaduna,No,Successful,No
FT-T007844,FT-C00144,2/28/2026,7:51:00 PM,Transfer,3440,POS,Web Browser,Lagos,No,Successful,No
FT-T007845,FT-C01353,2/28/2026,8:02:00 PM,Cash Withdrawal,5169,USSD,Android,Abuja,No,Successful,Yes
FT-T007846,FT-C00209,2/28/2026,8:13:00 PM,Airtime/Data,8482,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T007847,FT-C01123,2/28/2026,8:23:00 PM,Transfer,718,ATM,Android,Enugu,No,Successful,No
FT-T007848,FT-C00700,2/28/2026,8:34:00 PM,Card Purchase,1441,Mobile App,iOS,Ibadan,No,Successful,No
FT-T007849,FT-C00114,2/28/2026,8:45:00 PM,Card Purchase,1760,Mobile App,POS Terminal,Kaduna,No,Successful,No
FT-T007850,FT-C00175,2/28/2026,8:56:00 PM,Airtime/Data,3077,POS,iOS,Enugu,No,Successful,No
FT-T007851,FT-C00271,2/28/2026,9:07:00 PM,Cash Withdrawal,3862,Web,POS Terminal,Kano,No,Successful,No
FT-T007852,FT-C00063,2/28/2026,9:17:00 PM,Card Purchase,700,Mobile App,POS Terminal,Kano,No,Successful,No
FT-T007853,FT-C01008,2/28/2026,9:28:00 PM,Bill Payment,1962,Mobile App,iOS,Kaduna,No,Successful,No
FT-T007854,FT-C00796,2/28/2026,9:39:00 PM,Cash Withdrawal,10272,POS,iOS,Port Harcourt,No,Successful,No
FT-T007855,FT-C01428,2/28/2026,9:50:00 PM,Card Purchase,8649,USSD,Web Browser,Abuja,No,Successful,No
FT-T007856,FT-C00225,2/28/2026,10:01:00 PM,Bill Payment,607,ATM,ATM Terminal,Benin City,No,Successful,No
FT-T007857,FT-C00161,2/28/2026,10:11:00 PM,Cash Withdrawal,5532,Mobile App,POS Terminal,Lagos,No,Successful,No
FT-T007858,FT-C01060,2/28/2026,10:22:00 PM,Transfer,90471,Mobile App,Web Browser,Enugu,No,Successful,Yes
FT-T007859,FT-C00381,2/28/2026,10:33:00 PM,Deposit,50151,Mobile App,Android,Ibadan,No,Successful,No
FT-T007860,FT-C00318,2/28/2026,10:44:00 PM,Card Purchase,5547,Web,Unspecified,Port Harcourt,No,Successful,No
FT-T007861,FT-C00708,2/28/2026,10:55:00 PM,Cash Withdrawal,12195,Mobile App,Android,Ibadan,No,Successful,No
FT-T007862,FT-C00456,2/28/2026,11:05:00 PM,Card Purchase,3177,Mobile App,Android,Abuja,No,Successful,No
FT-T007863,FT-C01293,2/28/2026,11:16:00 PM,Deposit,9400,ATM,Android,Kano,No,Successful,No
FT-T007864,FT-C00344,2/28/2026,11:27:00 PM,Cash Withdrawal,9135,ATM,ATM Terminal,Enugu,No,Successful,No
FT-T007865,FT-C01064,2/28/2026,11:38:00 PM,Cash Withdrawal,121425,ATM,Android,Lagos,No,Successful,No
FT-T007866,FT-C00414,2/28/2026,11:49:00 PM,Airtime/Data,1842,USSD,Android,Kano,No,Successful,No
FT-T007867,FT-C01404,2/28/2026,11:59:00 PM,Transfer,47442,Web,Android,Enugu,No,Successful,Yes
FT-T007868,FT-C01246,3/1/2026,12:10:00 AM,Transfer,121773,Mobile App,Android,Kaduna,No,Successful,No
FT-T007869,FT-C01305,3/1/2026,12:21:00 AM,Card Purchase,4755,POS,POS Terminal,Enugu,No,Successful,Yes
FT-T007870,FT-C00225,3/1/2026,12:32:00 AM,Card Purchase,64335,Mobile App,POS Terminal,Lagos,No,Successful,Yes
FT-T007871,FT-C01481,3/1/2026,12:43:00 AM,Card Purchase,171769,Mobile App,Web Browser,Kano,No,Successful,No
FT-T007872,FT-C01178,3/1/2026,12:53:00 AM,Cash Withdrawal,16179,Web,ATM Terminal,Port Harcourt,No,Successful,No
FT-T007873,FT-C00280,3/1/2026,1:04:00 AM,Cash Withdrawal,9242,Mobile App,Android,Kaduna,No,Successful,No
FT-T007874,FT-C01377,3/1/2026,1:15:00 AM,Card Purchase,51969,Mobile App,iOS,Abuja,No,Failed,Yes
FT-T007875,FT-C01063,3/1/2026,1:26:00 AM,Deposit,70299,ATM,POS Terminal,Kaduna,No,Reversed,No
FT-T007876,FT-C00729,3/1/2026,1:37:00 AM,Cash Withdrawal,29540,USSD,Android,Kaduna,No,Successful,No
FT-T007877,FT-C00621,3/1/2026,1:47:00 AM,Deposit,331980,ATM,POS Terminal,Kano,No,Successful,No
FT-T007878,FT-C00975,3/1/2026,1:58:00 AM,Airtime/Data,5661,Mobile App,Android,Kaduna,No,Successful,No
FT-T007879,FT-C00573,3/1/2026,2:09:00 AM,Transfer,39296,Mobile App,iOS,Abuja,No,Successful,No
FT-T007880,FT-C00489,3/1/2026,2:20:00 AM,Bill Payment,1496,Mobile App,ATM Terminal,Kaduna,No,Successful,Yes
FT-T007881,FT-C01008,3/1/2026,2:31:00 AM,Card Purchase,24498,Mobile App,iOS,Kano,No,Successful,No
FT-T007882,FT-C00937,3/1/2026,2:41:00 AM,Deposit,395884,Web,Android,Ibadan,No,Successful,Yes
FT-T007883,FT-C01222,3/1/2026,2:52:00 AM,Bill Payment,10596,ATM,ATM Terminal,Kano,No,Successful,No
FT-T007884,FT-C01300,3/1/2026,3:03:00 AM,Transfer,233213,Web,Android,Lagos,No,Successful,Yes
FT-T007885,FT-C01196,3/1/2026,3:14:00 AM,Airtime/Data,825,POS,iOS,Ibadan,No,Successful,No
FT-T007886,FT-C00784,3/1/2026,3:25:00 AM,Bill Payment,627,Web,Android,Port Harcourt,No,Successful,No
FT-T007887,FT-C00508,3/1/2026,3:35:00 AM,Airtime/Data,1590,Web,iOS,Port Harcourt,No,Successful,No
FT-T007888,FT-C00405,3/1/2026,3:46:00 AM,Transfer,514,Mobile App,Android,Kaduna,No,Successful,No
FT-T007889,FT-C01295,3/1/2026,3:57:00 AM,Deposit,2757,POS,Android,Port Harcourt,No,Successful,No
FT-T007890,FT-C00772,3/1/2026,4:08:00 AM,Cash Withdrawal,2864,POS,Web Browser,Abuja,No,Successful,No
FT-T007891,FT-C00664,3/1/2026,4:19:00 AM,Cash Withdrawal,19059,USSD,Android,Benin City,No,Successful,No
FT-T007892,FT-C00131,3/1/2026,4:29:00 AM,Deposit,504247,USSD,iOS,Benin City,No,Successful,Yes
FT-T007893,FT-C01409,3/1/2026,4:40:00 AM,Cash Withdrawal,1116,USSD,ATM Terminal,Port Harcourt,No,Successful,No
FT-T007894,FT-C01421,3/1/2026,4:51:00 AM,Cash Withdrawal,3695,ATM,iOS,Kano,No,Successful,No
FT-T007895,FT-C01320,3/1/2026,5:02:00 AM,Transfer,365571,Web,POS Terminal,Ibadan,No,Successful,No
FT-T007896,FT-C01407,3/1/2026,5:13:00 AM,Deposit,322395,Mobile App,iOS,Kaduna,No,Successful,Yes
FT-T007897,FT-C01419,3/1/2026,5:23:00 AM,Cash Withdrawal,100443,POS,POS Terminal,Lagos,No,Successful,No
FT-T007898,FT-C01284,3/1/2026,5:34:00 AM,Deposit,1825,POS,Android,Benin City,No,Successful,No
FT-T007899,FT-C00281,3/1/2026,5:45:00 AM,Card Purchase,18472,POS,ATM Terminal,Port Harcourt,No,Successful,No
FT-T007900,FT-C01380,3/1/2026,5:56:00 AM,Card Purchase,1100,Web,Web Browser,Enugu,No,Successful,No
FT-T007901,FT-C00420,3/1/2026,6:07:00 AM,Transfer,41904,POS,iOS,Lagos,No,Failed,Yes
FT-T007902,FT-C01216,3/1/2026,6:17:00 AM,Bill Payment,4817,ATM,Android,Kaduna,No,Successful,No
FT-T007903,FT-C00637,3/1/2026,6:28:00 AM,Card Purchase,17503,Mobile App,iOS,Enugu,No,Successful,No
